"StopUID","StopID","StopName.Zh_tw","StopName.En","StopPosition.PositionLat","StopPosition.PositionLon"
"THB-VO14-295739","95739","界橋","Jie Bridge","23.21647","121.40977"
"THB-VO14-2190092","190092","膽墁","Danman","23.22447","121.41384"
"THB-VO14-2190869","190869","烏石鼻","Wushibi","23.2297","121.41428"
"THB-VO14-2190870","190870","北烏石鼻","Beiwushibi","23.235103","121.413915"
"THB-VO14-2191376","191376","寧埔","Ningpu","23.2437","121.41644"
"THB-VO14-2190096","190096","寧埔社區","Ningpu Community","23.24582","121.41681"
"THB-VO14-2293951","293951","公教會館","Taitung Hotel for Teachers and  Public Workers","22.75562","121.14474"
"THB-VO14-2294005","294005","傳廣更生","Chuanguang Gengsheng","22.762083","121.143888"
"THB-VO14-2293960","293960","中興傳廣","Zhongxing Chuanguang","22.76765","121.14391"
"THB-VO14-2293952","293952","台東糖廠","Taitung Sugar Factory","22.76771","121.12891"
"THB-VO14-2293954","293954","台東航空站","Taitung Airport","22.75576","121.10703"
"THB-VO14-2293955","293955","娜路彎大酒店","Formosan Naruwan Hotel","22.77044","121.12156"
"THB-VO14-2293966","293966","森林公園","Forest Park","22.762957","121.158259"
"THB-VO14-2293969","293969","富岡港口","Fugang Fishing Harbor","22.79187","121.1926"
"THB-VO14-2293986","293986","富山復魚區","Fushan Complex Fish Area","22.83804","121.18684"
"THB-VO14-2293988","293988","水往上流","Water Running Upward","22.868","121.220765"
"THB-VO14-2293990","293990","都蘭糖廠","Doulan Sugar Factory","22.87171","121.22613"
"THB-VO14-2293996","293996","東河橋北","North Donghe Bridge","22.9774","121.30813"
"THB-VO14-2293998","293998","阿美民俗中心","Amis Folk Center","23.01843","121.3248"
"THB-VO14-2294004","294004","小丑魚主題館","Aquarium of Anemonefish","23.09883","121.38183"
"THB-VO14-2294002","294002","東海岸渡假飯店","East Coast Resort Hotel","23.10583","121.38086"
"THB-VO14-2294000","294000","三仙台遊憩區","Sanxiantai Recreation Area","23.12339","121.40753"
"THB-VO14-296904","96904","吳外科","Wu Surgery","22.7570500032017","121.152359957055"
"THB-VO14-2190189","190189","天天來","Tiantianlai","22.75884","121.15392"
"THB-VO14-2190190","190190","代天府","Daitianfu","22.758680878704","121.157518873092"
"THB-VO14-2190191","190191","中華橋頭","Zhonghua Bridge","22.76007","121.15879"
"THB-VO14-2273955","273955","新港國中","Xingang Junior High School","23.101632","121.37695"
"THB-VO14-2238741","238741","東河休憩區","Donghe Recreation Area","22.97707","121.30483"
"THB-VO14-2238721","238721","泰源幽谷","Taiyuan Glen","22.98264","121.29993"
"THB-VO14-2135480","135480","隧道後","Suidaohou","22.99066","121.30838"
"THB-VO14-296171","96171","泰源","Taiyuan","22.9976300030863","121.288119955695"
"THB-VO14-2135563","135563","泰源國中","Taiyuan Junior High School","23.00147","121.28773"
"THB-VO14-2135564","135564","泰源加油站","Taiyuan Gas Station","23.00425","121.28698"
"THB-VO14-2135565","135565","柑仔園","Ganziyuan","23.0083000030499","121.286659955765"
"THB-VO14-2135566","135566","咖啡園","Coffee Garden","23.01469","121.28227"
"THB-VO14-2135567","135567","清溪","Qingxi","23.01546","121.27843"
"THB-VO14-2135568","135568","北源村","Beiyuan Village","23.01781","121.28411"
"THB-VO14-2135569","135569","聖佑宮廟","Shengyou Temple","23.02764","121.2866"
"THB-VO14-2135570","135570","美蘭","Meilan","23.03163","121.28624"
"THB-VO14-2135571","135571","美蘭1號橋","Meilan 1st Bridge","23.03052","121.2884"
"THB-VO14-2135572","135572","蘭園","Lanyuan","23.03477","121.2909"
"THB-VO14-2135573","135573","北溪","Beixi","23.0365729875298","121.294015705439"
"THB-VO14-2135574","135574","北源國小","Beiyuan Elementary School","23.04051","121.2981"
"THB-VO14-2135575","135575","德高橋","Degao Bridge","23.04265","121.29875"
"THB-VO14-2135576","135576","興華","Xinghua","23.04486","121.30072"
"THB-VO14-2135577","135577","農場5號橋","Nongchang 5th Bridge","23.04982","121.30164"
"THB-VO14-2135578","135578","德高","Degao","23.05456","121.30032"
"THB-VO14-2135579","135579","德成","Decheng","23.0572344739451","121.303499053362"
"THB-VO14-2135580","135580","德興嶺","Dexingling","23.06341","121.30495"
"THB-VO14-2135581","135581","東河農場","Donghe Farm","23.07453","121.29964"
"THB-VO14-2168220","168220","泰源國小","Taiyuan Elementary School","22.9979094748341","121.28567749466"
"THB-VO14-2168221","168221","新部落","Xinbuluo","22.9904700030803","121.281689955777"
"THB-VO14-2168222","168222","中興","Zhongxing","22.990200003038","121.271189955958"
"THB-VO14-2168223","168223","果子山","Guozishan","22.9844100030369","121.266929956008"
"THB-VO14-2168224","168224","製材所","Zhicaisuo","22.9797719235854","121.263043431569"
"THB-VO14-2168225","168225","農興","Nongxing","22.9743800030352","121.259569956094"
"THB-VO14-2168226","168226","麻竹嶺","Mazhuling","22.97255","121.2557"
"THB-VO14-2168227","168227","南溪橋","Nanxi Bridge","22.96627","121.24655"
"THB-VO14-2168228","168228","三友商店","Sanyou Store","22.96482","121.24426"
"THB-VO14-2238670","238670","尚德國小","Shangde Elementary School","22.96296","121.23987"
"THB-VO14-2168230","168230","前寮","Qianliao","22.9613589536238","121.23844136407"
"THB-VO14-2168231","168231","北前寮","Beiqianliao","22.958850002996","121.239299956381"
"THB-VO14-298695","98695","新豐","Xinfeng","22.95947","121.22865"
"THB-VO14-2168233","168233","後寮","Houliao","22.95631","121.22511"
"THB-VO14-2238927","238927","馬蘭橋","Malan Bridge","22.76637","121.13396"
"THB-VO14-2136228","136228","糖廠","Sugar Refinery","22.76771","121.12891"
"THB-VO14-2238903","238903","東方大鎮","Dongfangdazhen","22.76884","121.12396"
"THB-VO14-2135652","135652","稅捐處","Local Tax Bureau","22.76948","121.11905"
"THB-VO14-2135653","135653","豐年米廠","Fengnian Rice Factory","22.77004","121.11619"
"THB-VO14-297306","97306","豐年","Fengnian","22.77054","121.11375"
"THB-VO14-2135655","135655","大潤發","Darunfa","22.77169","121.10897"
"THB-VO14-2187876","187876","中興陸橋","Zhongxing Land Bridge","22.7735","121.10153"
"THB-VO14-2276755","276755","永豐餘","Yuen Foong Yu","22.77455","121.0945"
"THB-VO14-2136062","136062","豐田","Fengtian","22.77453","121.09177"
"THB-VO14-2188386","188386","中谷木業","Zhonggu Lumber","22.7764422610894","121.090351212284"
"THB-VO14-2238735","238735","太平農會","Taiping Farmer Assc.","22.77787","121.08954"
"THB-VO14-2188388","188388","關帝廟","Guandi Temple","22.78195","121.08702"
"THB-VO14-2136044","136044","太平榮家","Taiping Veterans Home","22.7834","121.08543"
"THB-VO14-2136045","136045","太平辦公室","Taiping Office","22.7848","121.08356"
"THB-VO14-2188391","188391","金世界社區","Jinshijie Community","22.7862","121.08173"
"THB-VO14-2238891","238891","太平集貨場","Taiping Collection Freight Yard","22.7879453395983","121.079530013407"
"THB-VO14-2238892","238892","蓮花山莊","Lianhua Village","22.7890067711145","121.07814364951"
"THB-VO14-2136048","136048","太平國小","Taiping Elementary School","22.7909064252619","121.075650126764"
"THB-VO14-2188395","188395","太平","Taiping","22.7928000027683","121.070199958628"
"THB-VO14-2188333","188333","興業牧廠","Xingye Pasture","22.7833","121.07081"
"THB-VO14-2188401","188401","慈德寺","Cide Temple","22.778630002789","121.065739958647"
"THB-VO14-2188402","188402","利家","Lijia","22.7759500027898","121.064109958664"
"THB-VO14-2188403","188403","下利家","Xialijia","22.77377","121.06295"
"THB-VO14-2188404","188404","利家油庫","Lijia Oil Deport","22.7694400027877","121.059209958722"
"THB-VO14-2278338","278338","大南","Danan","22.76278","121.04964"
"THB-VO14-2189641","189641","東興新村","Dongxing Village","22.76201","121.04886"
"THB-VO14-2135648","135648","馬偕","Majie","22.75057","121.14178"
"THB-VO14-2135649","135649","台東監理站","Taitung Motor Vehicles Station","22.754357","121.132947"
"THB-VO14-2247210","247210","台東專校","National Taitung Junior College","22.757652","121.125866"
"THB-VO14-2135651","135651","縣議會","County Council","22.76802","121.12099"
"THB-VO14-2135658","135658","職訓中心","Vocational Training Center","22.76122","121.09393"
"THB-VO14-2299862","299862","史前館","National Museum of Prehistory","22.759575","121.091765"
"THB-VO14-2135659","135659","康樂","Kangle","22.75571","121.09592"
"THB-VO14-2189441","189441","朝南宮","Chaonan Temple","22.79096","121.16086"
"THB-VO14-2189442","189442","北朝南宮","Beichaonan Temple","22.79964","121.15855"
"THB-VO14-2189443","189443","九伯羊肉","Jiubo Yangrou","22.80663","121.15356"
"THB-VO14-2189444","189444","富校","Fuxiao","22.81219","121.15005"
"THB-VO14-296234","96234","營區入口","Barrack Entrance","22.8202724581207","121.150414688529"
"THB-VO14-2189446","189446","富隆前","Fulongqian","22.82645","121.15332"
"THB-VO14-2189447","189447","富隆","Fulong","22.829953815808","121.153856462976"
"THB-VO14-2189448","189448","富源","Fuyuan","22.83128","121.15108"
"THB-VO14-2189449","189449","富德B","Fude(B)","22.8378300029627","121.148359957458"
"THB-VO14-2189450","189450","富德","Fude","22.8416949963752","121.150935966205"
"THB-VO14-2189451","189451","利吉前","Lijiqian","22.85153","121.1512"
"THB-VO14-2189452","189452","利吉","Liji","22.85477","121.15001"
"THB-VO14-2189453","189453","利吉水源地","Liji Watersource","22.86554","121.1609"
"THB-VO14-2189454","189454","南部落","Nanbuluo","22.88272","121.16057"
"THB-VO14-2189455","189455","鸞山","Luanshan","22.88675","121.15941"
"THB-VO14-2189456","189456","中野","Zhongye","22.89905","121.15206"
"THB-VO14-2297179","297179","鹿野","Luye","22.91133","121.13612"
"THB-VO14-296501","96501","保安宮","Bao-an Temple","22.79623","121.12711"
"THB-VO14-296502","96502","岩灣客棧","Yanwan Hotel","22.79806","121.12695"
"THB-VO14-296503","96503","東昱砂石廠","Dongyu Gravel Plant","22.8012","121.1267"
"THB-VO14-296504","96504","岩灣技訓所","Yanwan Training Institute","22.80626","121.1253"
"THB-VO14-296505","96505","岩灣","Yanwan","22.80782","121.12501"
"THB-VO14-2190147","190147","長虹橋","Changhong Bridge","23.4688340702003","121.491067153598"
"THB-VO14-2190148","190148","大港口","Dagangkou","23.4696758207468","121.496774766973"
"THB-VO14-2190358","190358","港口","Gangkou","23.4750150786736","121.504136231893"
"THB-VO14-2283118","283118","石梯坪","Shitiping","23.4907668383303","121.508053557066"
"THB-VO14-2190151","190151","石梯港","Shiti Port","23.49198","121.50562"
"THB-VO14-2190361","190361","石梯灣","Shitiwan","23.49617","121.50426"
"THB-VO14-2283119","283119","石門","Shimen","23.52287","121.50262"
"THB-VO14-2190154","190154","立德","Lide","23.5654","121.51759"
"THB-VO14-2190364","190364","豐濱","Fengbin","23.598529","121.521652"
"THB-VO14-2190365","190365","豐濱監工站","Fongbin Jiangong Station","23.6007081568165","121.522813149094"
"THB-VO14-2190157","190157","恩主公廟","Enzhugong Temple","23.60745","121.52865"
"THB-VO14-2190367","190367","東興","Dongxing","23.63453","121.53143"
"THB-VO14-2190368","190368","新社","Xinshe","23.65156","121.53617"
"THB-VO14-2190369","190369","高山","Gaoshan","23.68442","121.54696"
"THB-VO14-2190370","190370","龜庵","Gui-an","23.69641","121.55077"
"THB-VO14-2190371","190371","磯碕","Jiqi","23.70811","121.54684"
"THB-VO14-2190163","190163","牛寮坑","Niuliaokeng","23.73809","121.55677"
"THB-VO14-2190373","190373","蕃薯寮","Fanshuliao","23.7458594941941","121.554869747884"
"THB-VO14-2190165","190165","牛山","Niushan","23.7675592043383","121.560890217695"
"THB-VO14-2190166","190166","水璉","Shuilian","23.783596","121.561285"
"THB-VO14-2190376","190376","水璉國中","Shuilian Junior High School","23.78731","121.56347"
"THB-VO14-2190168","190168","橄仔樹","Ganzishu","23.831203","121.586176"
"THB-VO14-2238882","238882","海巡防","Coastal Patrol Office","23.8576688871747","121.596151699411"
"THB-VO14-2190379","190379","鹽寮","Yanliao","23.86946","121.59837"
"THB-VO14-2190380","190380","和南寺","Henan Temple","23.8754673760263","121.599665619861"
"THB-VO14-2190172","190172","海洋公園","Ocean Park","23.90059","121.60395"
"THB-VO14-2190173","190173","大坑","Dakeng","23.910099","121.60371"
"THB-VO14-2190174","190174","花蓮溪橋","Hualienxi Bridge","23.92283","121.60025"
"THB-VO14-2190175","190175","仁和村","Renhe Village","23.9399194947319","121.586434651169"
"THB-VO14-2190385","190385","大眾","Dazhong","23.9527645338801","121.591655702734"
"THB-VO14-2281483","281483","仁愛藥妝店","Ren-ai Cosmeceutical Store","23.9557031154213","121.592989564304"
"THB-VO14-2190178","190178","南埔加油站","Nanpu Gas Station","23.9650005417219","121.590860741657"
"THB-VO14-2190179","190179","仁里橋","Renli Bridge","23.96892","121.594742"
"THB-VO14-2276692","276692","中正國小","Zhongzheng Elementary School","23.9711854924567","121.598353636022"
"THB-VO14-2190180","190180","中正路","Zhongzheng Rd.","23.975401","121.604681"
"THB-VO14-2276043","276043","中華路","Zhonghua Rd.","23.9762224425688","121.609037352868"
"THB-VO14-2190183","190183","軒轅路","Xuanyuan Rd.","23.9748300494168","121.611747420287"
"THB-VO14-2190393","190393","花蓮火車站","TRA Hualien Station","23.993002","121.602145"
"THB-VO14-2294106","294106","台東保養廠","Dingdong Transport Maintain Factory(Coast Line)","22.762549","121.116805"
"THB-VO14-2238842","238842","康樂國小後門","Kangle Elementary School Rear Entrance","22.75421","121.11753"
"THB-VO14-297086","97086","台東中學","National Taitung Senior High School","22.74822","121.145935"
"THB-VO14-297085","97085","金剛寺","Jingang Temple","22.74678","121.14304"
"THB-VO14-297084","97084","豐榮國小","Fengrong Elementary School","22.7443","121.13795"
"THB-VO14-297083","97083","東豐","Dongfeng","22.74287","121.13493"
"THB-VO14-297082","97082","一支線","Yizhixian","22.74157","121.13228"
"THB-VO14-297081","97081","豐谷里","Fenggu Village","22.73876","121.12643"
"THB-VO14-297080","97080","豐里國小","Fengli Elementary School","22.7367","121.12227"
"THB-VO14-297079","97079","洽益米廠","Qiayi Rice Factory","22.735197","121.119056"
"THB-VO14-297078","97078","豐里","Fengli","22.73348","121.11555"
"THB-VO14-297077","97077","豐源國小","Fengyuan Elementary School","22.730104","121.108572"
"THB-VO14-2136247","136247","豐源","Fengyuan","22.72746","121.10334"
"THB-VO14-2296317","296317","大學路口","University Intersection","22.72115542","121.08485039"
"THB-VO14-2296318","296318","台東大學","Taitung University","22.73672788","121.06984001"
"THB-VO14-297043","97043","知本大學路口","Zhiben University Intersection","22.72056","121.08498"
"THB-VO14-297076","97076","開發隊A","Kaifadui(A)","22.719211","121.083252"
"THB-VO14-299549","99549","開發隊B","Kaifadui(B)","22.71435","121.07665"
"THB-VO14-2154723","154723","健康農莊","Health Farm","22.71228","121.0739"
"THB-VO14-299547","99547","煙仔寮","Yanziliao","22.71023","121.06658"
"THB-VO14-297073","97073","知本火車站","TRA Zhiben Station","22.71065","121.0603"
"THB-VO14-297072","97072","知本派出所","Zhiben Police Substation","22.7062","121.05636"
"THB-VO14-297071","97071","知本國小","Zhiben Elementary School","22.70649","121.05435"
"THB-VO14-297051","97051","知本村","Zhiben Village","22.70686","121.05221"
"THB-VO14-297070","97070","新興里","Xinxing Village","22.7073","121.04913"
"THB-VO14-299543","99543","知本教會","Zhiben Church","22.70755","121.0447"
"THB-VO14-297087","97087","崎仔頭","Qizitou","22.70606","121.04167"
"THB-VO14-2293536","293536","鎮樂","Zhenle","22.702876","121.031599"
"THB-VO14-297185","97185","溫泉國小","Wenquan Elementary School","22.69852","121.02539"
"THB-VO14-2247217","247217","東遊季","Dongyouji","22.69561","121.02226"
"THB-VO14-297184","97184","知本溫泉","Zhiben Hot Spring","22.69285","121.01978"
"THB-VO14-2247197","247197","白玉瀑布","Baiyu Waterfall","22.69238","121.0163"
"THB-VO14-2136250","136250","清覺寺","Qingjiao Temple","22.69359","121.00484"
"THB-VO14-297064","97064","泓泉飯店","Rainbow Hotel","22.69103","120.99984"
"THB-VO14-297063","97063","東台飯店","Dongtai Hotel","22.69118","120.99646"
"THB-VO14-297062","97062","內溫泉","Neiwenquan","22.69028","120.99326"
"THB-VO14-2294105","294105","鼎東山線保養場","Dingdong Transport Maintain Factory(Mountain Line)","22.75562","121.13366"
"THB-VO14-2294039","294039","稅務局","Tax Bureau","22.76948","121.11905"
"THB-VO14-297099","97099","豐田國小","Fengtian Elementary School","22.77464","121.08654"
"THB-VO14-2247206","247206","田寮","Tianliao","22.77295","121.07953"
"THB-VO14-2150801","150801","體育中學","National Taitung University Affiliated Physical Ed","22.77133","121.07467"
"THB-VO14-297096","97096","新田","Xintian","22.76943","121.06901"
"THB-VO14-2136253","136253","新園","Xinyuan","22.76732","121.06275"
"THB-VO14-297479","97479","新園活動中心","Xinyuan Activity Center","22.76385","121.05257"
"THB-VO14-2247214","247214","墾區入口","Kenqu Entrance","22.75856","121.05086"
"THB-VO14-297092","97092","建上路","Jianshang Rd.","22.74867","121.0553"
